species_key,occurrence_count,scientific_name
5253982,9035,Neurospora terricola
5258398,9033,Opegrapha vulgata
2551274,9029,Russula sardonia
2520205,9024,Phellinus pomaceus
2606544,9013,Bryoria capillaris
5261396,9000,Psora decipiens
12243629,8997,Kleopowiella placodioides
2601139,8963,Peltigera horizontalis
5240248,8952,Amanita regalis
10924374,8929,Catillaria chalybeia
2523664,8924,Peniophorella praetermissa
2522259,8923,Hydnellum concrescens
5240994,8894,Crepidotus variabilis
5248035,8878,Cryptoporus volvatus
2575263,8863,Diatrype disciformis
2526972,8850,Mycena rosella
5241821,8841,Tricholoma scalpturatum
2607716,8823,Cladonia cenotea
12093148,8822,Inosperma acutofulvum
5489462,8821,Penicillium antarcticum
2530966,8818,Laccaria proxima
2528025,8806,Inocybe flocculosa
2627419,8805,Rhizophlyctis rosea
2554333,8795,Geastrum saccatum
12222041,8793,Tomentella verruculata
2595106,8793,Mycoclelandia arenacea
7082719,8792,Cladonia cristatella
